x,y
302941,18
302959,10
302969,2
302971,6
302977,6
302983,6
302989,10
302999,8
303007,4
303011,2
303013,6
303019,10
303029,20
303049,4
303053,20
303073,16
303089,2
303091,6
303097,22
303119,20
303139,4
303143,8
303151,6
303157,30
303187,30
303217,40
303257,14
303271,12
303283,4
303287,6
303293,6
303299,8
303307,6
303313,10
303323,14
303337,4
303341,20
303361,6
303367,4
303371,6
303377,2
303379,10
303389,20
303409,12
303421,10
303431,32
303463,6
303469,4
303473,18
303491,2
303493,4
303497,32
303529,10
303539,8
303547,4
303551,2
303553,18
303571,10
303581,6
303587,6
303593,20
303613,4
303617,2
303619,24
303643,4
303647,2
303649,30
303679,4
303683,6
303689,2
303691,12
303703,10
303713,14
303727,4
303731,18
303749,18
303767,14
303781,22
303803,14
303817,10
303827,12
303839,20
303859,12
303871,18
303889,18
303907,10
303917,14
303931,6
303937,22
303959,24
303983,14
303997,12
304009,4
304013,8
304021,12
304033,6
304039,10
304049,14
304063,4
304067,2
304069,12
304081,10
304091,8
304099,28
304127,24
304151,2
304153,10
304163,6
304169,24
304193,18
304211,6
304217,6
304223,30
304253,6
304259,20
304279,22
304301,2
304303,28
304331,18
304349,8
304357,6
304363,10
304373,18
304391,2
304393,18
304411,6
304417,12
304429,4
304433,6
304439,18
304457,2
304459,18
304477,4
304481,8
304489,12
304501,10
304511,6
304517,6
304523,14
304537,4
304541,12
304553,6
304559,2
304561,36
304597,12
304609,22
304631,12
304643,8
304651,12
304663,24
304687,22
304709,14
304723,6
304729,10
304739,12
304751,6
304757,6
304763,8
304771,10
304781,8
304789,18
304807,6
304813,18
304831,16
304847,2
304849,18
304867,12
304879,4
304883,14
304897,4
304901,2
304903,4
304907,26
304933,4
304937,6
304943,6
304949,12
304961,18
304979,2
304981,36
305017,4
305021,2
305023,6
305029,4
305033,14
305047,22
305069,24
305093,8
305101,10
305111,2
305113,6
305119,12
305131,12
305143,4
305147,62
305209,10
305219,12
305231,6
305237,6
305243,24
305267,14
305281,16
305297,32
305329,10
305339,12
305351,2
305353,10
305363,6
305369,8
305377,24
305401,6
305407,4
305411,2
305413,6
305419,4
305423,18
305441,8
305449,22
305471,6
305477,2
305479,4
305483,6
305489,8
305497,24
305521,12
305533,18
305551,12
305563,18
305581,12
305593,4
305597,6
305603,8
305611,10
305621,12
305633,6
305639,24
305663,54
305717,2
305719,22
305741,2
305743,6
305749,10
305759,2
305761,10
305771,12
305783,20
305803,18
305821,18
305839,10
305849,8
305857,4
305861,6
305867,6
305873,44
305917,10
305927,6
305933,14
305947,24
305971,28
305999,12
306011,12
306023,6
306029,12
306041,8
306049,34
306083,8
306091,30
306121,12
306133,6
306139,10
306149,8
306157,10
306167,2
306169,22
306191,2
306193,16
306209,30
306239,8
306247,6
306253,6
306259,4
306263,38
306301,28
306329,2
306331,16
306347,2
306349,10
306359,8
306367,10
306377,12
306389,18
306407,12
306419,2
306421,10
306431,6
306437,20
306457,6
306463,10
306473,6
306479,12
306491,12
306503,8
306511,6
306517,12
306529,4
306533,8
306541,22
306563,14
306577,10
306587,2
306589,54
306643,10
306653,8
306661,28
306689,12
306701,2
306703,4
306707,20
306727,12
306739,10
306749,14
306763,18
306781,28
306809,12
306821,6
306827,2
306829,18
306847,6
306853,4
306857,14
306871,6
306877,6
306883,10
306893,6
306899,14
306913,6
306919,22
306941,6
306947,2
306949,4
306953,38
306991,18
307009,10
307019,12
307031,2
307033,34
307067,12
307079,12
307091,2
307093,10
307103,18
307121,8
307129,18
307147,16
307163,6
307169,2
307171,16
307187,2
307189,12
307201,42
307243,10
307253,6
307259,2
307261,6
307267,6
307273,4
307277,6
307283,6
307289,12
307301,36
307337,2
307339,22
307361,6
307367,14
307381,16
307397,2
307399,10
307409,14
307423,28
307451,20
307471,10
307481,30
307511,12
307523,6
307529,8
307537,6
307543,34
307577,6
307583,6
307589,20
307609,18
307627,4
307631,2
307633,6
307639,12
307651,18
307669,18
307687,4
307691,2
307693,18
307711,22
307733,26
307759,58
307817,6
307823,8
307831,12
307843,16
307859,12
307871,2
307873,18
307891,12
307903,16
307919,20
307939,30
307969,34
308003,14
308017,10
308027,14
308041,10
308051,30
308081,12
308093,8
308101,6
308107,10
308117,12
308129,8
308137,4
308141,8
308149,4
308153,60
308213,6
308219,30
308249,14
308263,28
308291,2
308293,10
308303,6
308309,2
308311,6
308317,6
308323,4
308327,6
308333,26
308359,24
308383,28
308411,12
308423,14
308437,10
308447,20
308467,22
308489,2
308491,10
308501,6
308507,2
308509,10
308519,2
308521,6
308527,10
308537,14
308551,18
308569,4
308573,14
308587,10
308597,24
308621,18
308639,2
308641,22
308663,18
308681,20
308701,12
308713,10
308723,38
308761,12
308773,28
308801,8
308809,4
308813,14
308827,22
308849,2
308851,6
308857,30
308887,12
308899,24
308923,4
308927,2
308929,4
308933,6
308939,12
308951,38
308989,10
308999,8
309007,4
309011,2
309013,6
309019,12
309031,6
309037,22
309059,20
309079,4
309083,8
309091,16
309107,2
309109,12
309121,10
309131,6
309137,20
309157,10
309167,6
309173,20
309193,30
309223,18
309241,10
309251,8
309259,10
309269,2
309271,6
309277,12
309289,4
309293,18
309311,2
309313,4
309317,42
309359,8
309367,4
309371,20
309391,12
309403,30
309433,4
309437,20
309457,4
309461,8
309469,10
309479,2
309481,12
309493,10
309503,18
309521,2
309523,16
309539,2
309541,18
309559,12
309571,6
309577,6
309583,16
309599,24
309623,6
309629,8
309637,30
309667,4
309671,6
309677,30
309707,6
309713,18
309731,6
309737,32
309769,10
309779,2
309781,16
309797,14
309811,12
309823,28
309851,2
309853,4
309857,20
309877,22
309899,30
309929,2
309931,6
309937,40
309977,12
309989,30
310019,2
310021,6
310027,16
310043,6
310049,32
310081,6
310087,4
310091,20
310111,6
310117,10
310127,2
310129,40
310169,12
310181,6
310187,36
310223,6
310229,2
310231,6
310237,6
310243,30
310273,10
310283,8
310291,22
310313,20
310333,24
310357,4
310361,2
310363,16
310379,18
310397,26
310423,10
310433,6
310439,8
310447,12
310459,4
310463,18
310481,8
310489,12
310501,6
310507,4
310511,36
310547,6
310553,6
310559,8
310567,4
310571,6
310577,14
310591,36
310627,16
310643,20
310663,30
310693,4
310697,14
310711,10
310721,6
310727,2
310729,4
310733,8
310741,6
310747,24
310771,10
310781,8
310789,12
310801,18
310819,4
310823,6
310829,2
310831,30
310861,6
310867,16
310883,6
310889,12
310901,26
310927,4
310931,18
310949,20
310969,18
310987,10
310997,12
311009,12
311021,6
311027,6
311033,8
311041,58
311099,12
311111,12
311123,14
311137,16
311153,20
311173,4
311177,6
311183,6
311189,8
311197,6
311203,34
311237,42
311279,12
311291,2
311293,6
311299,4
311303,20
311323,6
311329,12
311341,6
311347,12
311359,12
311371,22
311393,14
311407,12
311419,28
311447,6
311453,20
311473,60
311533,4
311537,2
311539,12
311551,6
311557,4
311561,6
311567,2
311569,34
311603,6
311609,44
311653,6
311659,18
311677,4
311681,2
311683,4
311687,24
311711,2
311713,24
311737,6
311743,4
311747,2
311749,42
311791,12
311803,4
311807,14
311821,6
311827,40
311867,2
311869,12
311881,16
311897,54
311951,6
311957,6
311963,18
311981,26
312007,16
312023,6
312029,2
312031,12
312043,4
312047,24
312071,2
312073,10
312083,6
312089,12
312101,6
312107,14
312121,40
312161,36
312197,2
312199,4
312203,6
312209,2
312211,6
312217,12
312229,4
312233,8
312241,10
312251,2
312253,16
312269,12
312281,2
312283,6
312289,22
312311,2
312313,18
312331,12
312343,6
312349,4
312353,18
312371,12
312383,14
312397,4
312401,6
312407,6
312413,14
312427,24
312451,18
312469,40
312509,8
312517,10
312527,24
312551,2
312553,10
312563,18
312581,2
312583,6
312589,12
312601,16
312617,2
312619,4
312623,20
312643,30
312673,4
312677,2
312679,22
312701,2
312703,6
312709,18
312727,10
312737,6
312743,14
312757,16
312773,6
312779,20
312799,40
312839,2
312841,16
312857,6
312863,24
312887,12
312899,30
312929,2
312931,6
312937,4
312941,2
312943,24
312967,4
312971,8
312979,10
312989,14
313003,6
313009,22
313031,6
313037,44
313081,6
313087,22
313109,18
313127,2
313129,4
313133,14
313147,4
313151,2
313153,10
313163,44
313207,4
313211,8
313219,22
313241,8
313249,18
313267,6
313273,16
313289,8
313297,4
313301,6
313307,14
313321,10
313331,2
313333,10
313343,8
313351,22
313373,8
313381,6
313387,12
313399,10
313409,62
313471,6
313477,30
313507,10
313517,26
313543,6
313549,4
313553,8
313561,6
313567,4
313571,12
313583,6
313589,8
313597,6
313603,10
313613,6
313619,18
313637,2
313639,22
313661,8
313669,10
313679,20
313699,12
313711,6
313717,4
313721,6
313727,12
313739,2
313741,22
313763,14
313777,6
313783,46
313829,20
313849,4
313853,26
313879,4
313883,6
313889,8
313897,12
313909,12
313921,10
313931,2
313933,16
313949,12
313961,8
313969,10
313979,2
313981,6
313987,4
313991,2
313993,4
313997,6
314003,18
314021,38
314059,4
314063,14
314077,30
314107,6
314113,4
314117,12
314129,8
314137,22
314159,2
314161,12
314173,16
314189,24
314213,6
314219,8
314227,6
314233,6
314239,4
314243,14
314257,4
314261,2
314263,4
314267,32
314299,30
314329,10
314339,12
314351,6
314357,2
314359,40
314399,2
314401,6
314407,16
314423,18
314441,12
314453,14
314467,24
314491,6
314497,16
314513,14
314527,16
314543,6
314549,20
314569,12
314581,10
314591,6
314597,2
314599,4
314603,20
314623,4
314627,14
314641,10
314651,42
314693,14
314707,4
314711,8
314719,4
314723,24
314747,14
314761,10
314771,6
314777,2
314779,28
314807,6
314813,14
314827,24
314851,28
314879,24
314903,14
314917,10
314927,6
314933,20
314953,4
314957,26
314983,6
314989,22
315011,2
315013,24
315037,10
315047,12
315059,8
315067,16
315083,14
315097,6
315103,6
315109,18
315127,52
315179,2
315181,12
315193,6
315199,24
315223,24
315247,4
315251,6
315257,12
315269,12
315281,32
315313,36
315349,12
315361,12
315373,4
315377,12
315389,18
315407,2
315409,12
315421,16
315437,12
315449,2
315451,10
315461,6
315467,14
315481,12
315493,24
315517,4
315521,6
315527,2
315529,18
315547,4
315551,8
315559,10
315569,20
315589,4
315593,6
315599,14
315613,4
315617,14
315631,12
315643,28
315671,6
315677,14
315691,6
315697,4
315701,2
315703,36
315739,4
315743,8
315751,28
315779,24
315803,8
315811,18
315829,22
315851,6
315857,24
315881,2
315883,10
315893,6
315899,8
315907,30
315937,12
315949,12
315961,6
315967,10
315977,26
316003,28
316031,2
316033,4
316037,14
316051,16
316067,6
316073,14
316087,10
316097,12
316109,24
316133,6
316139,14
316153,24
316177,12
316189,4
316193,8
316201,12
316213,6
316219,4
316223,18
316241,2
316243,16
316259,12
316271,20
316291,6
316297,4
316301,20
316321,18
316339,4
316343,20
316363,10
316373,18
316391,12
316403,20
316423,6
316429,10
316439,14
316453,16
316469,2
316471,22
316493,6
316499,2
316501,6
316507,24
316531,36
316567,4
316571,6
316577,6
316583,38
316621,12
316633,4
316637,12
316649,12
316661,2
316663,18
316681,10
316691,6
316697,2
316699,4
316703,14
316717,36
316753,6
316759,10
316769,8
316777,6
316783,10
316793,8
316801,16
316817,2
316819,28
316847,6
316853,6
316859,2
316861,18
316879,12
316891,12
316903,4
316907,12
316919,18
316937,14
316951,6
316957,4
316961,30
316991,12
317003,8
317011,10
317021,8
317029,18
317047,16
317063,8
317071,6
317077,10
317087,2
317089,34
317123,36
317159,12
317171,8
317179,10
317189,8
317197,12
317209,18
317227,30
317257,6
317263,4
317267,2
317269,10
317279,42
317321,2
317323,4
317327,6
317333,18
317351,2
317353,10
317363,8
317371,28
317399,12
317411,8
317419,12
317431,6
317437,16
317453,6
317459,24
317483,6
317489,2
317491,12
317503,36
317539,18
317557,6
317563,24
317587,4
317591,2
317593,6
317599,10
317609,8
317617,4
317621,30
317651,12
317663,8
317671,22
317693,8
317701,10
317711,6
317717,12
317729,2
317731,10
317741,2
317743,28
317771,2
317773,4
317777,6
317783,6
317789,8
317797,30
317827,4
317831,8
317839,18
317857,30
317887,16
317903,18
317921,2
317923,34
317957,2
317959,4
317963,6
317969,2
317971,12
317983,4
317987,14
318001,6
318007,16
318023,54
318077,26
318103,4
318107,20
318127,10
318137,24
318161,12
318173,6
318179,2
318181,10
318191,12
318203,6
318209,2
318211,18
318229,4
318233,14
318247,12
318259,12
318271,10
318281,6
318287,2
318289,10
318299,2
318301,12
318313,6
318319,4
318323,14
318337,10
318347,2
318349,28
318377,26
318403,4
318407,12
318419,12
318431,12
318443,14
318457,10
318467,6
318473,30
318503,20
318523,34
318557,2
318559,10
318569,12
318581,8
318589,12
318601,28
318629,12
318641,12
318653,18
318671,6
318677,2
318679,4
318683,8
318691,10
318701,12
318713,24
318737,6
318743,6
318749,2
318751,30
318781,12
318793,16
318809,2
318811,6
318817,6
318823,10
318833,8
318841,22
318863,18
318881,2
318883,6
318889,18
318907,4
318911,6
318917,2
318919,30
318949,30
318979,22
319001,26
319027,4
319031,6
319037,12
319049,8
319057,4
319061,8
319069,24
319093,4
319097,20
319117,10
319127,2
319129,4
319133,14
319147,12
319159,10
319169,14
319183,18
319201,10
319211,12
319223,14
319237,22
319259,20
319279,10
319289,24
319313,8
319321,6
319327,12
319339,4
319343,8
319351,6
319357,30
319387,4
319391,8
319399,12
319411,16
319427,6
319433,6
319439,2
319441,12
319453,16
319469,8
319477,6
319483,6
319489,10
319499,12
319511,8
319519,22
319541,6
319547,20
319567,10
319577,12
319589,2
319591,10
319601,6
319607,32
319639,34
319673,6
319679,2
319681,6
319687,4
319691,8
319699,28
319727,2
319729,4
319733,14
319747,10
319757,6
319763,48
319811,6
319817,2
319819,10
319829,2
319831,18
319849,34
319883,14
319897,4
319901,18
319919,8
319927,4
319931,6
319937,30
319967,6
319973,8
319981,12
319993,16
320009,2
320011,16
320027,12
320039,2
320041,12
320053,4
320057,6
320063,18
320081,2
320083,18
320101,6
320107,6
320113,6
320119,22
320141,2
320143,6
320149,4
320153,26
320179,30
320209,4
320213,6
320219,18
320237,2
320239,28
320267,2
320269,4
320273,18
320291,2
320293,10
320303,14
320317,12
320329,10
320339,38
320377,10
320387,2
320389,12
320401,16
320417,14
320431,18
320449,22
320471,6
320477,6
320483,30
320513,8
320521,12
320533,6
320539,22
320561,2
320563,28
320591,18
320609,2
320611,16
320627,20
320647,10
320657,2
320659,10
320669,18
320687,6
320693,6
320699,14
320713,28
320741,18
320759,8
320767,24
320791,30
320821,12
320833,6
320839,4
320843,8
320851,10
320861,6
320867,32
320899,12
320911,12
320923,4
320927,12
320939,2
320941,12
320953,54
321007,10
321017,14
321031,6
321037,10
321047,6
321053,20
321073,4
321077,14
321091,18
321109,34
321143,20
321163,6
321169,18
321187,6
321193,6
321199,4
321203,18
321221,6
321227,12
321239,8
321247,42
321289,12
321301,10
321311,2
321313,6
321319,4
321323,6
321329,2
321331,10
321341,18
321359,8
321367,4
321371,12
321383,14
321397,6
321403,10
321413,14
321427,16
321443,6
321449,18
321467,2
321469,40
321509,38
321547,6
321553,16
321569,2
321571,6
321577,16
321593,18
321611,6
321617,2
321619,12
321631,16
321647,14
321661,18
321679,28
321707,2
321709,12
321721,12
321733,10
321743,8
321751,6
321757,22
321779,20
321799,18
321817,4
321821,2
321823,6
321829,4
321833,14
321847,4
321851,38
321889,12
321901,10
321911,36
321947,2
321949,12
321961,22
321983,8
321991,10
322001,8
322009,4
322013,24
322037,2
322039,12
322051,6
322057,10
322067,6
322073,6
322079,14
322093,4
322097,12
322109,2
322111,28
322139,30
322169,2
322171,22
322193,20
322213,16
322229,8
322237,6
322243,4
322247,2
322249,12
322261,10
322271,48
322319,8
322327,12
322339,10
322349,2
322351,46
322397,6
322403,6
322409,8
322417,12
322429,4
322433,26
322459,4
322463,38
322501,12
322513,6
322519,4
322523,14
322537,12
322549,10
322559,12
322571,2
322573,10
322583,6
322589,2
322591,16
322607,6
322613,14
322627,4
322631,2
322633,16
322649,20
322669,40
322709,18
322727,20
322747,10
322757,12
322769,2
322771,10
322781,2
322783,24
322807,42
322849,10
322859,12
322871,6
322877,14
322891,10
322901,18
322919,2
322921,18
322939,12
322951,12
322963,6
322969,28
322997,2
322999,4
323003,6
323009,18
323027,26
323053,24
323077,6
323083,4
323087,6
323093,8
323101,22
323123,8
323131,6
323137,12
323149,52
323201,6
323207,26
323233,10
323243,6
323249,2
323251,22
323273,60
323333,6
323339,2
323341,18
323359,10
323369,2
323371,6
323377,4
323381,2
323383,30
323413,6
323419,22
323441,2
323443,24
323467,4
323471,2
323473,34
323507,2
323509,28
323537,12
323549,18
323567,12
323579,2
323581,10
323591,6
323597,2
323599,24
323623,18
323641,6
323647,4
323651,48
323699,8
323707,4
323711,6
323717,42
323759,8
323767,22
323789,8
323797,4
323801,2
323803,16
323819,18
323837,42
323879,20
323899,4
323903,20
323923,4
323927,6
323933,18
323951,6
323957,30
323987,24
324011,20
324031,22
324053,14
324067,6
324073,16
324089,8
324097,4
324101,12
324113,6
324119,12
324131,12
324143,8
324151,10
324161,18
324179,20
324199,10
324209,2
324211,6
324217,6
324223,16
324239,12
324251,42
324293,6
324299,2
324301,18
324319,10
324329,12
324341,20
324361,30
324391,6
324397,6
324403,16
324419,8
324427,4
324431,6
324437,2
324439,10
324449,2
324451,18
324469,4
324473,18
324491,6
324497,6
324503,14
324517,6
324523,6
324529,28
324557,30
324587,2
324589,4
324593,24
324617,2
324619,18
324637,4
324641,6
324647,14
324661,12
324673,16
324689,8
324697,10
324707,26
324733,10
324743,14
324757,6
324763,10
324773,8
324781,10
324791,8
324799,10
324809,2
324811,28
324839,8
324847,22
324869,2
324871,18
324889,4
324893,8
324901,30
324931,10
324941,8
324949,4
324953,24
324977,2
324979,4
324983,8
324991,6
324997,4
325001,8
325009,10
325019,2
325021,6
325027,16
325043,8
325051,12
325063,16
325079,2
325081,12
325093,40
325133,20
325153,10
325163,18
325181,6
325187,2
325189,12
325201,16
325217,2
325219,10
325229,2
325231,18
325249,22
325271,30
325301,6
325307,2
325309,10
325319,14
325333,10
325343,6
325349,30
325379,32
325411,10
325421,18
325439,8
325447,6
325453,6
325459,4
325463,14
325477,10
325487,26
325513,4
325517,20
325537,4
325541,2
325543,28
325571,26
325597,10
325607,20
325627,4
325631,12
325643,24
325667,6
325673,8
325681,10
325691,2
325693,4
325697,12
325709,14
325723,6
325729,18
325747,4
325751,2
325753,16
325769,8
325777,4
325781,2
325783,24
325807,6
325813,36
325849,12
325861,16
325877,6
325883,6
325889,2
325891,10
325901,20
325921,18
325939,4
325943,8
325951,6
325957,30
325987,6
325993,6
325999,24
326023,34
326057,6
326063,20
326083,4
326087,12
326099,2
326101,12
326113,6
326119,22
326141,2
326143,4
326147,2
326149,4
326153,6
326159,12
326171,18
326189,14
326203,16
326219,32
326251,6
326257,52
326309,14
326323,28
326351,2
326353,16
326369,68
326437,4
326441,8
326449,18
326467,12
326479,18
326497,6
326503,34
326537,2
326539,10
326549,12
326561,2
326563,4
326567,14
326581,12
326593,4
326597,12
326609,2
326611,6
326617,16
326633,24
326657,2
326659,4
326663,18
326681,6
326687,6
326693,8
326701,6
326707,30
326737,4
326741,32
